window_id,source_file,class,label_index,vessel_name,vessel_group,session_identifier,split,start_seconds,end_seconds,source_sample_rate_hz,config_hash,feature_config_hash,rms,crest_factor,zero_crossing_rate,spectral_centroid_hz_mean,spectral_bandwidth_hz_mean,spectral_rolloff_85_hz_mean,spectral_flatness_mean,spectral_centroid_hz_std,spectral_bandwidth_hz_std,spectral_rolloff_85_hz_std,spectral_flatness_std,band_energy_ratio_10_50_hz,band_energy_ratio_50_100_hz,band_energy_ratio_100_250_hz,band_energy_ratio_250_500_hz,band_energy_ratio_500_1000_hz,band_energy_ratio_1000_2000_hz,band_energy_ratio_2000_4000_hz,band_energy_ratio_4000_8000_hz,dominant_peak_1_frequency_hz,dominant_peak_1_relative_power,dominant_peak_2_frequency_hz,dominant_peak_2_relative_power,dominant_peak_3_frequency_hz,dominant_peak_3_relative_power,dominant_peak_4_frequency_hz,dominant_peak_4_relative_power,dominant_peak_5_frequency_hz,dominant_peak_5_relative_power,detected_peak_count,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mfcc_14_std,mfcc_15_std,mfcc_16_std,mfcc_17_std,mfcc_18_std,mfcc_19_std,mfcc_20_std,spectral_flux_mean,spectral_flux_std,spectral_flux_max
cargo-69-000150000ms,Cargo/69.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171205-030344-69,train,150.000,155.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.008536897599697113,3.9401925985531543,0.07242590188980103,306.78619384765625,612.8627319335938,450.1007995605469,0.027047691866755486,71.77934265136719,96.89472198486328,127.11289978027344,0.009154052473604679,0.30401949513122273,0.15491055840251672,0.25355979513167287,0.16172707837552577,0.06868908065442354,0.03511808302489917,0.015055605201286175,0.006920237414915069,46.875,0.15834197320780022,171.875,0.05458997964257224,984.375,0.0026277449126419165,1343.75,0.0007087500037163611,1937.5,0.00045406461443094645,9.0,-64.62230682373047,16.683382034301758,1.9247201681137085,3.3460941314697266,1.2079424858093262,1.9271034002304077,1.0578287839889526,1.397584319114685,-1.4436566829681396,0.043578993529081345,-0.2672211527824402,0.9949997663497925,0.5105702877044678,0.23966152966022491,0.77361661195755,-0.37972041964530945,0.19433711469173431,-0.29243722558021545,0.48187941312789917,0.24215754866600037,1.301290512084961,0.8875516057014465,0.7490178942680359,0.620832622051239,0.7063819766044617,0.6000806093215942,0.6369683146476746,0.6687031388282776,0.6412149667739868,0.6299060583114624,0.6340515613555908,0.6936162114143372,0.6867763996124268,0.66997230052948,0.5787321925163269,0.5797901749610901,0.6102840900421143,0.6560240983963013,0.6390657424926758,0.6376218795776367,0.23922422528266907,0.06975321471691132,0.44663429260253906
cargo-69-000155000ms,Cargo/69.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171205-030344-69,train,155.000,160.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.007742905989289284,4.063725705993903,0.07186339795589447,301.9167785644531,592.592529296875,469.6572570800781,0.0256856307387352,81.90282440185547,95.60830688476562,145.74827575683594,0.008898640051484108,0.42365756970100477,0.10970776818822348,0.14645906690069407,0.193290806579732,0.07297190401165246,0.03297656308076055,0.014954724972496803,0.005981566766586562,31.25,0.18279335417592502,281.25,0.02492607805795132,687.5,0.0036497995179068615,953.125,0.002874612569309841,1218.75,0.0014060498278148943,11.0,-66.20928955078125,17.068920135498047,1.4711735248565674,3.0126564502716064,0.8440349698066711,1.5325722694396973,0.6742346286773682,1.4105322360992432,-1.3023430109024048,0.2586831748485565,-0.27891552448272705,0.05200163275003433,0.003933276049792767,0.03731881454586983,0.9111040830612183,0.13265947997570038,0.6988635659217834,-0.06325144320726395,0.42176273465156555,0.44437357783317566,0.9290685653686523,0.8329442143440247,0.779490053653717,0.7367244958877563,0.5589339733123779,0.6560090780258179,0.7257279753684998,0.6613894701004028,0.5966399908065796,0.5888945460319519,0.6405908465385437,0.6779308319091797,0.7149267196655273,0.6890239119529724,0.6562954783439636,0.6822437644004822,0.6335462331771851,0.6101958751678467,0.659442663192749,0.6071891784667969,0.22787322103977203,0.07187937945127487,0.4599810838699341
cargo-69-000160000ms,Cargo/69.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171205-030344-69,train,160.000,165.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.007592041045427322,3.972844586262919,0.07095088809728622,287.57183837890625,594.485595703125,453.6290283203125,0.02572663500905037,80.9206771850586,93.00735473632812,153.89781188964844,0.008929668925702572,0.4440114672803007,0.135544890149076,0.13709392514529284,0.16185750286749898,0.06627836375705333,0.03477687947203395,0.014105535556562966,0.006331537872202046,46.875,0.20673975974448963,750.0,0.0029641505664392467,1218.75,0.0018242039998619289,1468.75,0.0005830754010563072,1984.375,0.00030190816621716843,7.0,-66.69369506835938,16.746753692626953,1.4883109331130981,2.9515254497528076,0.9221248626708984,1.6416399478912354,0.4721194803714752,1.607814908027649,-0.9741992354393005,0.47963452339172363,0.08431769907474518,0.19354580342769623,0.017152700573205948,0.01721394807100296,0.294557124376297,0.30823078751564026,1.0023468732833862,0.6280773282051086,0.2031235545873642,0.1955166608095169,0.9969289898872375,0.8976984024047852,0.7148429751396179,0.6292111873626709,0.6563785672187805,0.5982534885406494,0.7090213298797607,0.6205008625984192,0.6332851052284241,0.6761003732681274,0.6576820015907288,0.6446540951728821,0.6749634742736816,0.6449198126792908,0.7393686771392822,0.6185508966445923,0.604216456413269,0.6738662123680115,0.6323545575141907,0.679111897945404,0.2563979923725128,0.07441923767328262,0.4531479477882385
cargo-69-000165000ms,Cargo/69.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171205-030344-69,train,165.000,170.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.0074280425906181335,3.9537889616088666,0.0767134577035904,324.8384094238281,628.5089721679688,499.0927429199219,0.02926882542669773,73.64404296875,75.57810974121094,137.5645751953125,0.00807733554393053,0.36021300439412063,0.1427910082786127,0.16491261041988353,0.19072145012787567,0.07436465941388211,0.042897760648915796,0.016993958150436507,0.007105509891080935,46.875,0.1546035611586504,1218.75,0.001987736879750474,1343.75,0.000706357795426422,1750.0,0.0006022156466445712,2359.375,0.0003431546418620302,10.0,-65.7474594116211,16.696605682373047,1.277923822402954,3.1171038150787354,0.9885259866714478,1.5192430019378662,0.2724941372871399,1.4083669185638428,-1.0126484632492065,0.3506072461605072,0.06350889801979065,0.4475794732570648,0.1665681153535843,-0.030936505645513535,-0.4145220220088959,0.22331510484218597,0.9035360813140869,0.34375011920928955,-0.11396538466215134,0.48676517605781555,1.1197015047073364,0.6912152767181396,0.6892585754394531,0.7233365774154663,0.6866071820259094,0.6503956317901611,0.6252017021179199,0.60603928565979,0.6480377316474915,0.6994975209236145,0.6582252383232117,0.6260812878608704,0.6889366507530212,0.6902416944503784,0.6474233269691467,0.6954261064529419,0.6512395739555359,0.5790413022041321,0.6057568192481995,0.6176966428756714,0.2266353815793991,0.06371274590492249,0.42976003885269165
cargo-69-000170000ms,Cargo/69.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171205-030344-69,train,170.000,175.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.007626529783010483,4.969617009511873,0.07152589410543442,303.4475402832031,595.5829467773438,501.9153137207031,0.025426024571061134,90.4908218383789,94.98152160644531,201.1522979736328,0.009088380262255669,0.43115023716972223,0.15221309593265056,0.14146084607549464,0.1416367756834006,0.06976508005126655,0.04295521061678856,0.015427488445277242,0.005391195746128984,46.875,0.20851935700578708,687.5,0.003314097458935881,1218.75,0.002054256053269297,890.625,0.0019061004862452105,1359.375,0.0012032286746725465,10.0,-66.40110778808594,16.907901763916016,0.7487996816635132,3.1842453479766846,0.8931393623352051,1.817328691482544,0.598876953125,1.1573071479797363,-0.9282476902008057,0.6817684769630432,0.4500805139541626,0.6620442271232605,-0.05190705880522728,-0.26615869998931885,0.03834082931280136,0.8937025666236877,0.9506713151931763,-0.4270341992378235,-0.14755815267562866,0.8588786721229553,1.228860855102539,0.7551565766334534,0.7541518211364746,0.8121960759162903,0.6942534446716309,0.6689735054969788,0.7279553413391113,0.6775110960006714,0.6177124977111816,0.6485887169837952,0.6249008178710938,0.6527727842330933,0.6352376937866211,0.6222496628761292,0.6906656622886658,0.6484107375144958,0.5891218185424805,0.5994408130645752,0.5793570280075073,0.5662031173706055,0.25529927015304565,0.07750441879034042,0.45767447352409363
cargo-69-000175000ms,Cargo/69.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171205-030344-69,train,175.000,180.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.0068183098919689655,4.964560197166971,0.07526344060897827,305.248291015625,593.2232666015625,509.07257080078125,0.024966901168227196,94.12614440917969,96.47635650634766,196.24974060058594,0.009463567286729813,0.43043675177032664,0.16409116455301406,0.12698930469999276,0.13963368816208724,0.0731388474438794,0.045653268420069344,0.01491457585243049,0.005142465039940752,46.875,0.19490887301769477,671.875,0.0028340901702802314,1171.875,0.002429530152552518,968.75,0.0023458048491819105,1359.375,0.0017966372076497052,8.0,-67.9478530883789,16.97466468811035,0.5227029323577881,3.1357409954071045,0.8275663256645203,2.0314180850982666,0.5123863816261292,0.8412731289863586,-0.7959843873977661,0.8030524253845215,0.23300449550151825,0.7803546786308289,0.10386446118354797,-0.1449977159500122,0.4712202548980713,0.6942614316940308,0.8007593750953674,-0.5236125588417053,0.2183695137500763,0.8742807507514954,1.1241966485977173,0.7380735278129578,0.8252479434013367,0.6709292531013489,0.6833783388137817,0.7254246473312378,0.6799924969673157,0.6837732791900635,0.6672678589820862,0.6455075144767761,0.6632158756256104,0.6616848707199097,0.6803233027458191,0.6410492062568665,0.6626787781715393,0.5785371661186218,0.6566466093063354,0.6330214142799377,0.5919394493103027,0.6351979970932007,0.25002986192703247,0.07372238487005234,0.4058336317539215
cargo-78-000000000ms,Cargo/78.wav,Cargo,0,CMA CGM,cma cgm,Cargo-20171207-010450-78,validation,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.005132542457431555,3.8626059705221834,0.06971336901187897,293.5310363769531,669.2689819335938,474.19354248046875,0.03565419837832451,222.2683868408203,258.53570556640625,401.0743408203125,0.027663081884384155,0.5119168722242012,0.05028294890940821,0.13158819921427037,0.13106334175424394,0.06896966946275777,0.07051577313096748,0.021348868685747566,0.014314298234842225,468.75,0.03739607983510105,93.75,0.022598481931342843,1015.625,0.013165154280776909,921.875,0.006669606106107833,1078.125,0.004765171331349784,7.0,-75.43283081054688,13.604567527770996,1.6923187971115112,1.207176923751831,-0.5303258299827576,2.332726001739502,1.6996632814407349,0.395707368850708,-1.2198214530944824,-0.2546272873878479,-0.24697373807430267,1.0649453401565552,1.1769129037857056,0.7702005505561829,-0.34072333574295044,-0.10457199811935425,-0.03864637017250061,0.055899299681186676,-0.1765402853488922,0.22390983998775482,1.1358637809753418,0.922977864742279,0.6888812184333801,0.6884435415267944,0.7542006969451904,0.703976035118103,0.7939502000808716,0.7126842141151428,0.6063793301582336,0.590442419052124,0.6537373661994934,0.5825995802879333,0.6299802660942078,0.6666887998580933,0.6046547293663025,0.6369954347610474,0.6405730843544006,0.6346719264984131,0.6450693011283875,0.6012185215950012,0.11756939440965652,0.09346171468496323,0.42066213488578796
cargo-78-000005000ms,Cargo/78.wav,Cargo,0,CMA CGM,cma cgm,Cargo-20171207-010450-78,validation,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.004368511028587818,4.018305340429147,0.0797634944319725,332.48223876953125,707.9764404296875,565.524169921875,0.03886638954281807,207.71572875976562,223.70404052734375,394.75079345703125,0.026300592347979546,0.3720241663561552,0.06568470175440864,0.17927507502635712,0.1603641052621487,0.09303929432404427,0.08897119687008749,0.025436911583461983,0.015204601001651285,468.75,0.04016570189972693,109.375,0.02882867035596302,1015.625,0.012371452325690497,921.875,0.00947258506236783,1593.75,0.0007672627611595344,6.0,-75.32657623291016,14.037216186523438,1.5737236738204956,1.1910852193832397,-0.663387656211853,2.2233645915985107,1.9303728342056274,0.49507051706314087,-1.3076883554458618,-0.28950947523117065,-0.5661328434944153,1.0175280570983887,1.267680048942566,0.7007060647010803,-0.3266250491142273,-0.21991446614265442,-0.030795205384492874,0.09696663916110992,-0.2959000766277313,-0.01719961315393448,1.0747935771942139,0.8576803207397461,0.7219352722167969,0.7861034870147705,0.6707780361175537,0.6626986861228943,0.699124813079834,0.6567956805229187,0.5857766270637512,0.6804208159446716,0.6463994979858398,0.6894024014472961,0.684363067150116,0.6998001933097839,0.6867192983627319,0.6687198877334595,0.6477829813957214,0.5734038352966309,0.6356403827667236,0.5803267955780029,0.13839766383171082,0.08987247943878174,0.48913705348968506
cargo-78-000010000ms,Cargo/78.wav,Cargo,0,CMA CGM,cma cgm,Cargo-20171207-010450-78,validation,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.004461393225938082,3.9843699394067427,0.06686333566904068,274.90777587890625,670.656005859375,435.2822570800781,0.034411851316690445,198.3939208984375,224.85076904296875,403.532470703125,0.026328250765800476,0.41668220877655804,0.055388585424159004,0.17504953429687825,0.14738478463688248,0.08564915576137776,0.078333085098928,0.02507044612335844,0.016442170706077504,468.75,0.0292354810057843,171.875,0.028456909857300365,921.875,0.007258667314327804,1046.875,0.006318114806874731,1437.5,0.0008490739929921011,8.0,-75.5615463256836,13.736163139343262,1.6629061698913574,1.077187180519104,-0.3596949577331543,2.1845407485961914,1.7650004625320435,0.5007580518722534,-1.34857177734375,-0.05316101014614105,-0.13578177988529205,0.9593389630317688,0.6558957695960999,0.39321279525756836,-0.24563847482204437,-0.20561273396015167,0.27810969948768616,0.11077127605676651,-0.44799715280532837,0.13625138998031616,1.2098362445831299,0.8455856442451477,0.6738014221191406,0.7946373820304871,0.7133784890174866,0.7068461179733276,0.6536809206008911,0.6885267496109009,0.6068856716156006,0.7111558318138123,0.6826727390289307,0.6860517859458923,0.6666809916496277,0.7258232831954956,0.6277597546577454,0.5809304714202881,0.6097449660301208,0.5961768627166748,0.644074022769928,0.5771194100379944,0.11669452488422394,0.08533862233161926,0.435840904712677
cargo-78-000015000ms,Cargo/78.wav,Cargo,0,CMA CGM,cma cgm,Cargo-20171207-010450-78,validation,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.0057296049781143665,3.2068898565233606,0.04675058275461197,189.15309143066406,528.4824829101562,272.07659912109375,0.021610405296087265,172.3528289794922,211.55734252929688,329.8069763183594,0.02060636691749096,0.5573379356880126,0.03372513579715222,0.14683026322805112,0.1189678764247631,0.05489475591982219,0.06152565338279858,0.01640232694811542,0.01031605737870668,468.75,0.03148106978811518,171.875,0.025367051439566902,1015.625,0.009443251484517969,921.875,0.0038600003463055265,1593.75,0.0004637630696129982,8.0,-75.67861938476562,14.238450050354004,1.7590537071228027,1.2025439739227295,-0.1511576771736145,2.108402729034424,1.8541218042373657,0.6123875975608826,-1.331313967704773,-0.3521401584148407,-0.19366337358951569,1.2671096324920654,1.006931185722351,0.8565273880958557,-0.3011573851108551,-0.26567342877388,0.23638319969177246,0.280765175819397,-0.2283339500427246,0.003113269805908203,1.1603496074676514,1.0585689544677734,0.6777135133743286,0.7381770610809326,0.6556645631790161,0.6630373001098633,0.7540363073348999,0.6688557267189026,0.6349952816963196,0.6595726013183594,0.6272901296615601,0.6358169317245483,0.6141535639762878,0.5883214473724365,0.6352259516716003,0.6063608527183533,0.5855103731155396,0.5914654731750488,0.620009183883667,0.552951991558075,0.10378355532884598,0.10394922643899918,0.5051400065422058
cargo-78-000020000ms,Cargo/78.wav,Cargo,0,CMA CGM,cma cgm,Cargo-20171207-010450-78,validation,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.004143891390413046,4.412857757537163,0.0853760689496994,356.25628662109375,703.3883666992188,612.2984008789062,0.037642572075128555,185.83360290527344,192.5313720703125,349.9342346191406,0.022066786885261536,0.2734913424508251,0.06665093805514326,0.19894117501080744,0.24456440349413133,0.07834118895518975,0.10013664527811846,0.023492050815778594,0.01438224251128657,468.75,0.09120698996004473,171.875,0.03689393637451216,1015.625,0.012432666889708744,1078.125,0.010883922598525978,921.875,0.005071459571147934,10.0,-75.35525512695312,14.517190933227539,1.7675584554672241,1.1116604804992676,-0.21694901585578918,1.9155445098876953,1.4889020919799805,0.23015466332435608,-1.6181390285491943,-0.5584328174591064,-0.38253626227378845,1.1176276206970215,1.0510183572769165,1.071752905845642,-0.27597302198410034,-0.3065876364707947,0.4669577181339264,0.40821394324302673,-0.17344427108764648,-0.35430195927619934,1.1064897775650024,0.9861888885498047,0.7053406238555908,0.6504396200180054,0.6539829969406128,0.7502821087837219,0.6611177921295166,0.6486979722976685,0.6035913228988647,0.6340306997299194,0.6020550727844238,0.7476122975349426,0.6606274843215942,0.6656458973884583,0.6555172801017761,0.5967002511024475,0.5854337811470032,0.6085337996482849,0.5587447285652161,0.6526542901992798,0.1408330798149109,0.07117325812578201,0.34995052218437195
cargo-78-000025000ms,Cargo/78.wav,Cargo,0,CMA CGM,cma cgm,Cargo-20171207-010450-78,validation,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.006679403595626354,3.201883726264317,0.03706296160817146,157.7702178955078,465.0143127441406,225.40322875976562,0.017948344349861145,168.33006286621094,223.46275329589844,324.54095458984375,0.020810715854167938,0.6252438998829449,0.037448119082881474,0.11721299998834221,0.10350554418267181,0.0487642189486599,0.04730597655963793,0.013006484310524485,0.0075126419010621325,468.75,0.03334781797981947,171.875,0.025834957117775215,93.75,0.017599394770704362,1046.875,0.005752955833576607,921.875,0.003936784911184292,8.0,-75.44486236572266,14.68905258178711,1.8054066896438599,1.2153215408325195,-0.008130967617034912,1.9961445331573486,1.8159167766571045,0.3497171998023987,-1.1417313814163208,-0.06329026818275452,-0.21979114413261414,1.0643248558044434,0.8847880959510803,1.1553165912628174,0.13422717154026031,-0.041361745446920395,0.22024193406105042,0.29580679535865784,-0.07251781225204468,-0.23979489505290985,1.1049671173095703,0.7871475219726562,0.6575953364372253,0.7379263043403625,0.6766351461410522,0.6785145998001099,0.7360890507698059,0.5926553606987,0.566754937171936,0.6159061193466187,0.6379491686820984,0.6314206123352051,0.6564081311225891,0.6345384120941162,0.5923072695732117,0.6406161785125732,0.6001904010772705,0.5839629769325256,0.5547884106636047,0.5645459890365601,0.0847809910774231,0.0956229567527771,0.43212607502937317
cargo-78-000030000ms,Cargo/78.wav,Cargo,0,CMA CGM,cma cgm,Cargo-20171207-010450-78,validation,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.005691166967153549,3.2192584199498464,0.04673808440566063,201.25302124023438,517.1989135742188,307.1572570800781,0.022165698930621147,184.03228759765625,222.18882751464844,364.0385437011719,0.020317891612648964,0.5578641608215822,0.048228658881992674,0.13833735857143767,0.11843186586784062,0.05984947958764861,0.053880094928844935,0.014970394131562616,0.008438072805783537,468.75,0.03631751847703567,171.875,0.02826228689653093,1046.875,0.008200087895783567,921.875,0.003932412841634978,1593.75,0.0004781937783996471,6.0,-76.21215057373047,14.721355438232422,1.7878217697143555,1.209733247756958,0.03482554852962494,1.8666529655456543,1.8202012777328491,0.11896688491106033,-1.040795922279358,-0.026161830872297287,-0.12528903782367706,1.04999577999115,0.8921830654144287,1.118330478668213,0.17644888162612915,-0.05003940314054489,-0.06875445693731308,0.14801742136478424,0.0012981569161638618,-0.21946443617343903,0.9988900423049927,0.8186793923377991,0.6881298422813416,0.7113583087921143,0.7285706996917725,0.7213630676269531,0.6714231967926025,0.6046426892280579,0.6101263761520386,0.6376689076423645,0.6246563196182251,0.6925098896026611,0.5954150557518005,0.6243090629577637,0.6222051382064819,0.5764681696891785,0.61909419298172,0.5940573811531067,0.5995684266090393,0.5705262422561646,0.101416677236557,0.08961620926856995,0.39031094312667847
cargo-78-000035000ms,Cargo/78.wav,Cargo,0,CMA CGM,cma cgm,Cargo-20171207-010450-78,validation,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.006252862047404051,3.248890613653538,0.04281303659081459,179.81219482421875,477.25836181640625,266.8346862792969,0.018870040774345398,169.0947723388672,204.74656677246094,310.2516784667969,0.0189250186085701,0.5875851492955837,0.04470367806827407,0.11640273783152157,0.12468551425328907,0.05901486475143528,0.0467484849806784,0.014005976801368003,0.006853713482880907,468.75,0.035717557741059294,171.875,0.025648507077261518,93.75,0.02068155654540775,1015.625,0.004502932319350834,921.875,0.0034726865786029347,9.0,-75.66358184814453,15.222782135009766,1.6183220148086548,1.4644501209259033,-0.11244019865989685,1.6474609375,1.6249674558639526,-0.04452400654554367,-1.302192211151123,-0.01977798156440258,-0.11794892698526382,0.9824499487876892,1.0432353019714355,1.0042942762374878,0.06025366485118866,0.13624395430088043,0.06831718236207962,-0.05591338500380516,-0.06735552102327347,0.06034501641988754,1.1216903924942017,0.8759767413139343,0.7173780798912048,0.6980266571044922,0.6647420525550842,0.603943943977356,0.6472588777542114,0.6434770226478577,0.5787766575813293,0.6460965275764465,0.6430212259292603,0.6318027973175049,0.6026190519332886,0.6382954120635986,0.6650946140289307,0.6597418189048767,0.6489628553390503,0.5762153267860413,0.5465197563171387,0.5905896425247192,0.09548740833997726,0.08906694501638412,0.42581140995025635
cargo-78-000040000ms,Cargo/78.wav,Cargo,0,CMA CGM,cma cgm,Cargo-20171207-010450-78,validation,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.0067446064203977585,2.9180722472323124,0.04170051962137222,174.94285583496094,471.70086669921875,266.0282287597656,0.019642645493149757,185.23463439941406,242.17294311523438,360.0556640625,0.02217508666217327,0.6550381849817872,0.047461076374817085,0.09278649505063423,0.0908337388035615,0.050344553634914205,0.04441094933421991,0.012508457618553024,0.006616694925717045,93.75,0.022661909267290017,171.875,0.01892840247662429,468.75,0.017948361470540415,1046.875,0.005782097562962145,937.5,0.0028844399043070038,7.0,-75.9005355834961,14.882058143615723,1.652023434638977,1.2412304878234863,-0.23401695489883423,1.889116644859314,2.053626298904419,0.39765316247940063,-1.106121301651001,-0.04033740237355232,-0.21456171572208405,0.9512734413146973,0.8009536266326904,0.7209445834159851,-0.07783506065607071,0.31805625557899475,0.24247771501541138,0.10056941211223602,0.048137862235307693,0.07315531373023987,1.0512527227401733,0.974372386932373,0.6426944732666016,0.7168684005737305,0.7409747838973999,0.6491377353668213,0.629784107208252,0.6724313497543335,0.6085537672042847,0.5965887904167175,0.6022784113883972,0.6402611136436462,0.6403429508209229,0.6532772183418274,0.6558343172073364,0.720076322555542,0.6417526602745056,0.6675946116447449,0.7049840688705444,0.6158014535903931,0.10466951876878738,0.11391464620828629,0.5909754037857056
cargo-78-000045000ms,Cargo/78.wav,Cargo,0,CMA CGM,cma cgm,Cargo-20171207-010450-78,validation,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba,838bd57414836a11dc7888daa17a162ab47b4f4dddc693d9d573eb85f4a5f8d3,0.005692256148904562,3.567572944660544,0.054738182574510574,223.4336395263672,578.5700073242188,338.7096862792969,0.027089690789580345,190.86553955078125,247.2799835205078,354.6029357910156,0.024255918338894844,0.555818683099462,0.04506578517231427,0.13481413827608205,0.11817395992342349,0.06293619322025772,0.054955656235104455,0.017747626851250222,0.010487941412010955,171.875,0.028505053762495132,468.75,0.020671047168839125,93.75,0.01955223486052558,1015.625,0.006162202773135394,921.875,0.00389850518179994,9.0,-75.40738677978516,14.322942733764648,1.6789544820785522,1.252083420753479,0.008705071173608303,1.7951579093933105,1.8585734367370605,0.40973982214927673,-1.1913890838623047,-0.12803271412849426,-0.3841724693775177,0.7775755524635315,0.5392957329750061,0.7202368378639221,0.04352077096700668,0.2704959511756897,0.013455349020659924,-0.19980674982070923,-0.0516788624227047,0.2139335572719574,1.3203909397125244,0.9025845527648926,0.7057323455810547,0.7105097770690918,0.6761001944541931,0.749409019947052,0.7183934450149536,0.6249457597732544,0.7227501273155212,0.7015435099601746,0.6573499441146851,0.6202448010444641,0.5860729217529297,0.6738924384117126,0.6330664753913879,0.6197699904441833,0.5838870406150818,0.6491484642028809,0.6619205474853516,0.6144077777862549,0.11174982041120529,0.10683667659759521,0.5509706139564514
